x,y,z,t,layer,id
-23.00524200844024,-232.8070539725499,116.1128170729358,4,1,111
-40.840455559339716,-239.87036494441207,108.58154046478845,1,1,112
-40.67658167585987,-239.39233822362863,109.96353117912467,2,1,112
-40.19496328127801,-240.094844576696,110.29535998108504,3,1,112
-39.08871490218401,-241.10573644309846,109.30819019637451,4,1,112
-20.89183233957425,-182.93060652601503,200.65036870155063,1,1,113
-18.725049481076635,-182.6174263553851,199.97605636120466,2,1,113
-17.80426992451128,-183.28258635555898,199.42402051078273,3,1,113
-16.556383495380484,-184.8568121177132,197.99641164438333,4,1,113
6.669908318999685,-134.80472405395108,208.41653089111375,1,1,114
8.153182836051233,-135.06648986763335,207.23526937945283,2,1,114
9.477811301505223,-136.16203343881713,206.93384486276145,3,1,114
10.066994479407146,-136.9823318216144,206.35711350427766,4,1,114
43.86671962964418,-202.25707542099155,162.90897005362638,1,1,115
45.21457358581107,-202.32906576976305,161.80682582583924,2,1,115
45.47805647102133,-202.6967016437086,161.27808117842767,3,1,115
46.7531941902768,-203.47938229106234,159.69201822270904,4,1,115
34.67506696234347,-199.21791526164427,159.2444889485393,1,1,116
35.94274301180035,-198.84959113560916,158.0287460123467,2,1,116
36.789946902347445,-199.00773507584103,157.29807831613323,3,1,116
38.12623116086567,-198.94816036165227,155.93635440447312,4,1,116
-3.2971446413338796,-253.62325990101726,43.72380657262623,1,1,117
-2.4216439518527224,-253.55993380900497,41.83359074129987,2,1,117
-0.06278201434356134,-253.6781342784117,40.45656983809088,3,1,117
1.7829512352990236,-253.82284286888444,38.434482347120884,4,1,117
3.6371296629102616,-264.03316142474335,40.32455207497167,1,1,118
4.842038110211384,-263.2537432624976,41.428168516174395,2,1,118
5.116460282581649,-263.17669307194825,40.30445778902353,3,1,118
5.346156044047476,-263.9706414244238,38.83439979748427,4,1,118
30.167007911155977,-262.15080670051753,29.80893892948933,1,1,119
33.76033262334145,-260.57295327356826,27.53914895080814,2,1,119
33.840137643243125,-261.12161221190667,28.12038902939672,3,1,119
36.15270492421554,-260.9265739625834,26.140015709172594,4,1,119
20.09199287321154,-264.12573326586966,14.36411422842328,1,1,120
23.15955760873969,-263.12775020426574,12.116613402698887,2,1,120
22.775166129337006,-263.74962491740155,14.947485909119711,3,1,120
24.59467024307487,-263.2845763689499,12.91776533485584,4,1,120
-35.44510810040158,-212.16479079010264,165.12963645906032,1,1,121
-33.329420616462286,-212.07373309795713,164.3576467556731,2,1,121
-33.52251906322736,-213.61211560197106,165.00793001949822,3,1,121
-32.904401962116104,-214.21209039092378,163.88947424575957,4,1,121
11.374806908080707,-256.3219040261803,69.07134447312765,1,1,122
13.741053956376685,-256.5603750621109,68.40161288473345,2,1,122
14.721997230355562,-256.90240038427555,67.56930162159237,3,1,122
16.481060672493182,-257.34728154202094,66.01175882634493,4,1,122
-34.340784468616604,-229.04832471139096,111.46838613217193,1,1,123
-31.787560103945715,-231.61021463302188,109.90379915616901,2,1,123
-30.686187595041446,-234.2432377824968,108.61216692177251,3,1,123
-32.477388132407526,-235.01900954915982,104.67910248259747,4,1,123
-74.52644984730827,-225.18604011430145,127.67034273509194,1,1,124
-73.4930238400873,-225.58607185484254,126.26970745181481,2,1,124
-73.89832804762031,-227.4008164061648,127.63821194472222,3,1,124
-73.29592768927526,-228.20081694318156,125.8732426876685,4,1,124
-32.933217520720135,-219.0129853458464,126.47484557820847,1,1,125
-31.469972519990435,-220.4633831044324,127.28800000060708,2,1,125
-30.33685227197062,-222.7500096268457,128.7901405661751,3,1,125
-30.25111391977716,-216.55158632432716,127.27611778473612,4,1,125
-10.910645838620297,-225.7491710025348,122.95853141343332,1,1,126
-10.133514188799595,-225.54075364815034,126.09060689759431,2,1,126
-8.631311419862733,-227.14882942005207,125.73575851011661,3,1,126
-6.188836260521171,-228.59679020356086,124.0746846124577,4,1,126
-6.472946075848565,-159.8077231961662,196.2914820973889,1,1,127
-5.477188980062628,-159.25136641817966,198.02755433231295,2,1,127
-4.649769224343277,-161.31459051250275,196.01401010482428,3,1,127
-4.9990459178655655,-162.64856438528867,196.34355660699418,4,1,127
-7.418476637134567,-157.90607276325815,207.3971354139973,1,1,128
-5.205683991227474,-157.19871194842835,207.08213591672913,2,1,128
-5.359256550399241,-158.09752273878976,206.06424511070853,3,1,128
-4.370938482417266,-159.2219723657325,205.37126247177787,4,1,128
12.008414156568534,-146.37851802555426,169.15351197349713,1,1,129
13.715353941740227,-146.04348348556107,168.40022030386893,2,1,129
14.161482889279824,-147.5435311359719,168.33304361942544,3,1,129
15.272193470871848,-148.4336155444514,167.15540954184328,4,1,129
3.3215965710322948,-133.68259708885162,226.1922116238627,1,1,130
6.951757114597978,-133.69771242025902,223.45665383132354,2,1,130
9.185445684160749,-134.60961653891562,222.07396326106652,3,1,130
10.0517249144012,-134.99394456307195,221.5035266754034,4,1,130
21.615769668962454,-157.0549079766483,175.5758676683067,1,1,131
23.804880121156348,-156.23232439818386,174.24804890362634,2,1,131
24.139500535659042,-157.42894891321762,174.38121005379702,3,1,131
25.41359141761498,-158.02157156653115,173.37442497874804,4,1,131
2.3188524524003924,-240.10435456222675,55.20688443023869,1,1,132
7.857270249898654,-239.6956791813565,56.00429913759254,2,1,132
10.778528826282418,-241.69205292193624,58.953087428515204,3,1,132
12.667899948590541,-242.72610067744006,57.01609156821993,4,1,132
-9.866689610323967,-264.139809632985,9.009946144902763,1,1,133
-7.611233041861453,-263.4656987569987,7.987182144936757,2,1,133
-7.871126393559251,-264.4559031512102,8.431452786312505,3,1,133
-6.2453427684214375,-264.5885434634997,7.373301765936832,4,1,133
9.153144444255005,-257.7765165945144,-19.41034571853222,1,1,134
10.327020816182909,-257.3704738452118,-21.169187104321452,2,1,134
11.95727062089722,-257.03190144268444,-21.988584565224393,3,1,134
12.535643805261657,-257.7678551375968,-21.38121874962775,4,1,134
0.12570508422867732,-260.8650199790613,-9.109141932338586,1,1,135
2.3419784949410314,-260.3100254932862,-10.20531387282701,2,1,135
2.5074189410869465,-260.9390590932106,-8.382133583299614,3,1,135
4.5946306021971,-260.6980135181891,-10.511309358404688,4,1,135
-70.18150806502923,-202.67919927889136,169.71924920741444,1,1,136
-68.00834254786375,-202.8956806695837,168.87497542401115,2,1,136
-67.78866213583478,-204.61589823523164,168.53194321725647,3,1,136
-67.09286574387721,-205.33512053829864,167.8773257323117,4,1,136
-62.499823672193614,-185.57930621676618,139.70816906769355,1,1,137
-59.53163916392812,-185.92259342915946,140.68905338357186,2,1,137
-61.68904452618426,-189.7517901110067,136.25905331431485,3,1,137
-59.8081908475446,-191.6399521717824,135.51045141507936,4,1,137
-61.07238474890352,-197.03257464155817,178.8571358677247,1,1,138
-58.8987391306006,-197.3615797982794,177.15151130120137,2,1,138
-59.77723433203663,-198.41391401028545,177.764952381015,3,1,138
-58.17310585965363,-199.00673553650026,177.12396116779894,4,1,138
-65.28879114218086,-192.80876612568906,171.2003469358028,1,1,139
-63.92232248858686,-193.24163258162355,170.44471667356189,2,1,139
-62.52342003916741,-193.52225012607454,170.84599902766325,3,1,139
-62.02810763439235,-194.49081640295205,168.99386463110184,4,1,139
-4.637649035811279,-239.01258641979675,119.82185361979784,1,1,140
-3.4040412434856506,-238.8258566803085,120.34722981583909,2,1,140
-3.4065924830463885,-239.42620276875084,120.63023192729153,3,1,140
-1.3949936473453377,-240.39169771995128,119.14189283904014,4,1,140
3.4953952291603727,-236.86048926212297,101.61674404012368,1,1,141
5.960761869728607,-233.62840630927138,100.21143151303173,2,1,141
7.789158121858129,-234.73487755962068,99.99167463335834,3,1,141
8.701544276730708,-238.05166202322266,98.91415680937709,4,1,141
-252.93663919533748,63.80628233834663,84.59820866647338,1,1,142
-253.04475530833565,63.810953492643876,83.56205816295389,2,1,142
-253.85566549504654,63.12151980777498,82.65560106420813,3,1,142
-253.0829640339891,62.521577410607144,82.36055264689209,4,1,142
-233.89129407069268,117.13400136800672,66.36041937673767,1,1,143
-232.36855343009947,118.7187691261099,64.37566412312135,2,1,143
-232.74643130369193,118.00672216876731,64.49151111597621,3,1,143
-232.9596041384346,118.0226507609828,64.61115270012735,4,1,143
-227.79992189799339,106.05032410576014,56.50296572987608,1,1,144
-226.32441958098292,107.94535348615207,57.39689772334306,2,1,144
-226.10904914158263,110.55339038822689,57.2978177389064,3,1,144
-226.50345764581039,111.40712228729817,56.43033559670522,4,1,144
-228.10150442526017,93.77515729002259,57.100319582347225,1,1,145
-226.08659776183165,94.66707755785109,56.25169854667628,2,1,145
-226.32117256670074,96.0516217725664,58.12800306180857,3,1,145
-226.05725840786636,97.21680347336407,62.758496482694554,4,1,145
-39.256429593506084,-228.9792371715958,130.92575858885255,1,1,146
-38.99224526359711,-228.6961828840068,131.21423452750835,2,1,146
-38.699836297141644,-229.98141023476276,132.71787177420745,3,1,146
-37.52821425275695,-230.8022390300099,132.00288816267528,4,1,146
-70.42331549313761,-218.3635368878141,121.8382799614077,1,1,147
-74.77763595765758,-219.46304114482726,119.4206996673543,2,1,147
-76.7933130216594,-221.73735269675444,116.76388834220425,3,1,147
-76.95474836367862,-221.8895396868857,115.86667920829552,4,1,147
-24.754846923811726,-222.09873443653717,128.91892596332775,1,1,148
-23.260299900673076,-221.20192651466888,128.15334681826283,2,1,148
-20.570835436151405,-223.31436393230393,127.2163008728117,3,1,148
-18.832554652390876,-222.7162837307997,127.14547650558725,4,1,148
-10.142785652944461,-218.28821575084035,136.37976825909954,1,1,149
-9.17244040712064,-215.5555235614875,135.0767782348531,2,1,149
-11.153058628702794,-213.4854251338495,133.26437487213758,3,1,149
-8.924806505703344,-217.30890014223087,135.21679854029054,4,1,149
-0.9915482341409358,-195.91074897049916,187.10122058648673,1,1,150
1.3750523636402718,-195.50589250149827,185.67154255497874,2,1,150
1.0885324012428725,-196.39780468864535,186.56946577888107,3,1,150
2.130636592349287,-197.05734140572648,185.25657666377577,4,1,150
-0.8224595453069483,-149.77445111223557,171.6706189472476,1,1,151
0.892446840915607,-149.55100843253655,171.91326943958651,2,1,151
0.6478013163360998,-150.8417602197547,172.12030229239326,3,1,151
0.2580018266220918,-153.51696857967093,172.31564017516433,4,1,151
11.409179418960337,-137.2320347214734,217.8043501461064,1,1,152
13.946373160646017,-139.12979437979158,216.91951975335874,2,1,152
14.493025814638989,-139.4460080908294,216.64594493803838,3,1,152
14.982998300408488,-139.82505157767918,215.46598861706622,4,1,152
7.185835614673881,-126.28533584698698,215.61486073939247,1,1,153
9.788691402018696,-127.8497844418572,215.06102918462324,2,1,153
13.232851100969503,-127.73221834805902,214.25703000585773,3,1,153
14.165420332942773,-129.16903761757277,212.7121798457221,4,1,153
-2.195535247080933,-130.2150276092994,204.24955117882914,1,1,154
-0.590205566451818,-131.9246115002152,204.24621341354566,2,1,154
1.5067491892079659,-132.1769899644931,204.51644412857476,3,1,154
1.9757978180321665,-133.7440398943751,203.70179299990698,4,1,154
2.969435493864939,-136.18580164497854,197.02379317983468,1,1,155
4.367150655114582,-135.941681037127,195.48710583182756,2,1,155
3.5062513100618844,-135.3837971591668,194.70143358936042,3,1,155
2.4669851776075475,-136.01162944066047,195.50034522360733,4,1,155
-5.0853076043240115,-132.06391358727177,216.48573466730994,1,1,156
-2.8415177127112408,-131.88692984341483,216.78068052279474,2,1,156
-1.5550268491500638,-131.7890026858801,216.57392460181512,3,1,156
-0.3469418283389132,-132.11894295130458,216.25345956099756,4,1,156
20.69636180541099,-148.2423824082949,188.78752109577587,1,1,157
23.64287629124977,-147.8207656290719,187.7396125947954,2,1,157
23.716203514433538,-149.3343401205414,188.10282282800657,3,1,157
24.362294263816388,-150.19654824315177,187.36922177194876,4,1,157
13.738103077266757,-138.3872200651625,189.68816734303894,1,1,158
16.050457736942594,-137.79619043835334,189.1759738800719,2,1,158
16.429683459715644,-138.74582293883208,188.3888235008026,3,1,158
17.16893004771472,-139.50806551279572,187.73923957880376,4,1,158
0.662547934146879,-219.7027113092497,39.59865118873854,1,1,159
3.949607962121263,-222.01364087558645,38.53412332857548,2,1,159
2.113541618697816,-221.9641394284171,42.5503076676143,3,1,159
-0.04488401759854099,-223.36355114940218,39.364396448394025,4,1,159
-16.17777208744547,-257.25265494528725,15.839031547406744,1,1,160
-12.469707185530481,-256.4355789757847,14.735346773714284,2,1,160
-13.197901411271722,-256.18896797838204,15.038146646249587,3,1,160
-11.83702562018508,-257.1605648685964,15.192289608295301,4,1,160
-73.03593118483006,-209.85556556239592,155.2936865973071,1,1,161
-70.49785411704397,-210.15356846912607,153.95621224350012,2,1,161
-69.76715118382032,-212.65934876102145,154.03094574376615,3,1,161
-68.49458208972278,-214.50626187929652,153.33888930368465,4,1,161
-81.52980120717845,-194.56126718803307,173.43176847713698,1,1,162
-79.17859027662386,-195.04296514470363,172.4548259185764,2,1,162
-79.3443712104752,-196.00583966010288,173.83333257431423,3,1,162
-77.66069163267768,-196.63074494992486,172.38600132504632,4,1,162
-51.77641663479964,-196.92615863317133,163.49672570214892,1,1,163
-50.1394216680853,-198.14725012899163,164.18657729742358,2,1,163
-49.23427505122241,-200.5629622211158,164.73873526357752,3,1,163
-47.960855653089716,-202.1941434533414,164.1543358266338,4,1,163
-44.458086724576006,-197.30726475454094,153.50854070939968,1,1,164
-43.19701164078622,-194.10146412936567,153.59760333116566,2,1,164
-43.51518332197028,-195.52073922401016,155.44951844837405,3,1,164
-40.6351782122437,-196.23991749702174,151.13935855835675,4,1,164
-42.22592021306669,-202.84453264881103,175.74510829371863,1,1,165
-40.726640014509854,-202.71501644044383,174.92375259943273,2,1,165
-40.84129064045549,-203.81862801312204,175.73086116948775,3,1,165
-40.56105159267145,-204.623505133046,175.7209469853354,4,1,165
-38.938235585105375,-200.95959363957553,165.0950070867568,1,1,166
-36.12863822458913,-198.82277372453706,164.93187533936015,2,1,166
-35.252249471834936,-200.60765308042537,165.89331199314023,3,1,166
-34.04205735675088,-202.10383777172737,165.8438866159573,4,1,166
-23.198865783826577,-130.31672296644186,204.3575994020575,1,1,167
-21.790459923622546,-128.78344925413043,203.39013167969352,2,1,167
-21.450462049644944,-133.8181627365203,202.29925354879978,3,1,167
-21.11788764883682,-138.43065709636255,198.99650153610168,4,1,167
-48.578317665614954,-257.64667647971055,49.094907329400094,1,1,168
-47.383656385459226,-257.87789672586916,47.50613731746813,2,1,168
-47.921909462513796,-258.7867506403022,47.933661235608234,3,1,168
-47.561580035672115,-258.67713036761876,46.65998673395229,4,1,168
9.776009359968207,-107.29193128104598,235.60822403733914,1,1,169
12.0975256774322,-106.76996380292702,236.45309154707928,2,1,169
13.795079712006334,-107.18347877616782,236.62595651106852,3,1,169
14.613961789283218,-107.54534577276142,237.51088964205184,4,1,169
4.2333150615048805,-94.9377695120063,231.4216348649723,1,1,170
7.560946033006369,-94.67144112323153,231.05830414638626,2,1,170
9.486681235392497,-94.64282553954648,230.70153628917927,3,1,170
11.03142445204108,-94.55490483714507,230.5806569962073,4,1,170
-3.191360220487528,-105.58618860423672,246.54963135469927,1,1,171
-1.6477312562200161,-106.78283865281017,246.10196837633384,2,1,171
-1.1794797446048264,-107.74411994475024,246.72866300786967,3,1,171
0.1748129028466785,-108.42878218764895,245.85610680736107,4,1,171
-6.5501410135158515,-103.76328542181466,217.21563296423267,1,1,172
-3.47345735110941,-104.21854251155747,218.3615526706095,2,1,172
-1.5684297174685753,-105.34064735937584,218.2462525858221,3,1,172
-0.4460444078379808,-103.89899240976939,218.22064336330084,4,1,172
-3.8370733784673803,-95.37816982958117,216.8740505985642,1,1,173
-0.41923249688163366,-95.85954295789084,213.61576053424093,2,1,173
0.6310798070111456,-96.4615215035917,213.39030449210554,3,1,173
1.914394690732287,-96.81613455100053,213.22277643685942,4,1,173
-221.15489038448874,77.72100341510216,113.72506281998965,1,1,174
-220.18925029568555,79.01014282356832,113.30661687621166,2,1,174
-219.75909756945111,85.4156386314018,114.24763084346205,3,1,174
-219.57031314327475,88.88852589116973,114.36691017317833,4,1,174
-225.0904196824888,79.23147309898494,129.75989448354795,1,1,175
-223.62124497964493,80.66806579419423,128.9089125057895,2,1,175
